,Problem.,Description,Etiqueta,Fecha,Month,Year,Locacion,CON_TRAMPA,BTN_VIVO,BTN_PERF,BTN_SECO,NUM_INFLOR,NUM_FLOR,NUM_RFV,NUM_FV,NUM_RFM,NUM_FM,NUM_RAC_SECO,COD_VIEJO,Notas,X,month_year,cat DELETE,count DELETE
6965,,,78,26-Jan-13,JAN,2013,SH650 40M.E,NO,0,0,2,0,0,0,0,0,0,0,696,,,13-Jan,7841300JAN2013SH650 40M.ENO002000000069643478,1
6966,,,79,26-Jan-13,JAN,2013,SH630 40M.E,NO,0,0,1,0,0,1,e,0,0,0,692,,,13-Jan,7941300JAN2013SH630 40M.ENO001001e00069243478,1
6967,,,89,26-Jan-13,JAN,2013,SH620 8M.W,NO,0,0,0,0,0,0,0,0,0,0,689,,,13-Jan,8941300JAN2013SH620 8M.WNO000000000068943478,1
6968,,,90,26-Jan-13,JAN,2013,SH580 20mE,NO,0,0,0,0,0,2,e,0,0,0,0,,,13-Jan,9041300JAN2013SH580 20mENO000002e000043478,1
6969,,,92,26-Jan-13,JAN,2013,SH350 5M.E,NO,0,0,0,0,0,0,0,0,0,1,667,,,13-Jan,9241300JAN2013SH350 5M.ENO000000000166743478,1
6970,,,93,26-Jan-13,JAN,2013,SH400 10M.W,NO,0,0,2,0,0,0,0,0,0,0,0,,,13-Jan,9341300JAN2013SH400 10M.WNO0020000000043478,1
6971,,,107,26-Jan-13,JAN,2013,SH 900 220W,SI,0,0,0,1,e,1,e,0,0,0,0,,,13-Jan,10741300JAN2013SH 900 220WSI0001e1e000043478,1
6972,,,116,26-Jan-13,JAN,2013,Sh 800 175E,SI,1,0,0,0,0,1,e,0,0,0,0,,,13-Jan,11641300JAN2013Sh 800 175ESI100001e000043478,1
6973,,,117,26-Jan-13,JAN,2013,Sh 800 200E,NO,1,0,0,0,0,0,0,0,0,0,0,,,13-Jan,11741300JAN2013Sh 800 200ENO1000000000043478,1
6974,,,129,26-Jan-13,JAN,2013,SH900 50 W,SI,0,0,0,0,0,0,0,0,0,0,0,,,13-Jan,12941300JAN2013SH900 50 WSI0000000000043478,1
6975,,,132,26-Jan-13,JAN,2013,SH 900 80 E,NO,0,0,1,0,0,2,e,0,0,0,0,,,13-Jan,13241300JAN2013SH 900 80 ENO001002e000043478,1
6976,,,134,26-Jan-13,JAN,2013,SH 900 50 E,NO,0,0,1,0,0,2,e,0,0,1,0,,,13-Jan,13441300JAN2013SH 900 50 ENO001002e001043478,1
6977,,,135,26-Jan-13,JAN,2013,SH 900 40 E,NO,0,0,1,0,0,0,0,0,0,1,0,,,13-Jan,13541300JAN2013SH 900 40 ENO0010000001043478,1
6978,,,137,26-Jan-13,JAN,2013,SH 900 55 E,NO,0,0,0,0,0,1,e,0,0,0,0,,,13-Jan,13741300JAN2013SH 900 55 ENO000001e000043478,1
6979,,,139,26-Jan-13,JAN,2013,SH 900 45 E,NO,0,0,2,0,0,0,0,0,0,3,0,,,13-Jan,13941300JAN2013SH 900 45 ENO0020000003043478,1
6980,,,140,26-Jan-13,JAN,2013,SH 900 30 E,NO,0,0,3,0,0,0,0,0,0,0,0,,,13-Jan,14041300JAN2013SH 900 30 ENO0030000000043478,1
6981,,,141,26-Jan-13,JAN,2013,SH 900 25 E,NO,0,0,3,0,0,0,0,0,0,2,0,,,13-Jan,14141300JAN2013SH 900 25 ENO0030000002043478,1
6982,,,142,26-Jan-13,JAN,2013,SH 900 27 E,NO,0,0,2,0,0,0,0,0,0,0,0,UN BOTON ESTABA TAPADO CON UNA HOJA,,13-Jan,14241300JAN2013SH 900 27 ENO00200000000UN BOTON ESTABA TAPADO CON UNA HOJA43478,1
6983,,,143,26-Jan-13,JAN,2013,SH 900 10 NE,NO,0,0,0,0,0,0,0,0,0,0,0,,,13-Jan,14341300JAN2013SH 900 10 NENO0000000000043478,1
6984,,,144,26-Jan-13,JAN,2013,SH 900 15 NE,SI,1,0,2,0,0,0,0,0,0,0,732,UN BOTON ESTABA TAPADO CON UNA HOJA,,13-Jan,14441300JAN2013SH 900 15 NESI1020000000732UN BOTON ESTABA TAPADO CON UNA HOJA43478,1
6985,,,146,26-Jan-13,JAN,2013,SH 900 50 W,NO,0,0,0,0,0,0,0,0,0,0,0,,,13-Jan,14641300JAN2013SH 900 50 WNO0000000000043478,1
6986,,,147,26-Jan-13,JAN,2013,SH 900 50 W,NO,0,0,0,0,0,0,0,0,0,0,0,,,13-Jan,14741300JAN2013SH 900 50 WNO0000000000043478,1
6987,,,148,26-Jan-13,JAN,2013,SH 900 50 W,NO,1,0,3,0,0,1,e,0,0,1,0,,,13-Jan,14841300JAN2013SH 900 50 WNO103001e001043478,1
6988,,,203,26-Jan-13,JAN,2013,SP1350 O 50,NO,0,0,1,0,0,0,0,0,0,0,0,,,13-Jan,20341300JAN2013SP1350 O 50NO0010000000043478,1
6989,,,130,27-Jan-13,JAN,2013,SH 1100 N 20m,NO,0,0,1,0,0,1,e,0,0,0,0,,,13-Jan,13041301JAN2013SH 1100 N 20mNO001001e000043478,1
6990,,,152,27-Jan-13,JAN,2013,SH1000 N 40m,NO,0,0,2,0,0,0,0,0,0,1,0,,,13-Jan,15241301JAN2013SH1000 N 40mNO0020000001043478,1
6991,,,153,27-Jan-13,JAN,2013,SP650 E 25m,NO,0,0,2,0,0,0,0,0,0,0,0,,,13-Jan,15341301JAN2013SP650 E 25mNO0020000000043478,1
6992,,,154,27-Jan-13,JAN,2013,SH1050 N 50m,NO,0,0,3,0,0,0,0,0,0,1,0,,,13-Jan,15441301JAN2013SH1050 N 50mNO0030000001043478,1
6993,,,155,27-Jan-13,JAN,2013,SH 1050 N 80,NO,0,0,0,0,0,0,0,0,0,0,0,,,13-Jan,15541301JAN2013SH 1050 N 80NO0000000000043478,1
6994,,,158,27-Jan-13,JAN,2013,SP 800 E 70m,NO,0,0,1,1,e,0,0,0,0,0,0,,,13-Jan,15841301JAN2013SP 800 E 70mNO0011e00000043478,1
6995,,,160,27-Jan-13,JAN,2013,SP 800 E 115m,NO,0,0,0,0,0,0,0,0,0,1,0,,,13-Jan,16041301JAN2013SP 800 E 115mNO0000000001043478,1
6996,,,167,27-Jan-13,JAN,2013,SP 850 E 10m,SI,1,0,3,0,0,1,c,0,0,0,0,,,13-Jan,16741301JAN2013SP 850 E 10mSI103001c000043478,1
6997,,,197,27-Jan-13,JAN,2013,SP1300 O 38m,NO,0,0,0,0,0,0,0,0,0,0,0,,,13-Jan,19741301JAN2013SP1300 O 38mNO0000000000043478,1
6998,,,199,27-Jan-13,JAN,2013,SP1350 O 40m,NO,0,0,0,0,0,1,e,0,0,0,0,,,13-Jan,19941301JAN2013SP1350 O 40mNO000001e000043478,1
6999,,,200,27-Jan-13,JAN,2013,SP1350 S 35m,NO,0,0,0,0,0,0,0,0,0,0,0,,,13-Jan,20041301JAN2013SP1350 S 35mNO0000000000043478,1
7000,,,204,27-Jan-13,JAN,2013,SP1360 ,NO,0,0,2,0,0,0,0,0,0,0,0,,,13-Jan,20441301JAN2013SP1360 NO0020000000043478,1
7001,,,205,27-Jan-13,JAN,2013,SP1350,NO,1,1,1,0,0,1,e,0,0,0,0,,,13-Jan,20541301JAN2013SP1350NO111001e000043478,1
7002,,,207,27-Jan-13,JAN,2013,SP1300,SI,0,0,3,0,0,1,e,0,0,0,472,,,13-Jan,20741301JAN2013SP1300SI003001e00047243478,1
7003,,,249,27-Jan-13,JAN,2013,SP2020 50w,NO,0,0,1,0,0,2,e,0,0,1,0,,,13-Jan,24941301JAN2013SP2020 50wNO001002e001043478,1
7004,,,250,27-Jan-13,JAN,2013,SP2020 50w,SI,0,0,0,0,0,2,e,0,0,0,0,,,13-Jan,25041301JAN2013SP2020 50wSI000002e000043478,1
7005,,,251,27-Jan-13,JAN,2013,SP2000 50w,SI,0,0,1,0,0,1,d,0,0,3,0,,,13-Jan,25141301JAN2013SP2000 50wSI001001d003043478,1
7006,,,252,27-Jan-13,JAN,2013,SP2000 A15M DEL SENDERO,NO,0,0,1,0,0,1,e,0,0,0,0,DIFICIL VER POR FICUS,,13-Jan,25241301JAN2013SP2000 A15M DEL SENDERONO001001e0000DIFICIL VER POR FICUS43478,1
7007,,,253,27-Jan-13,JAN,2013,SP2000 A15M DEL SENDERO,NO,0,0,0,0,0,0,0,0,0,0,0,DIFICIL VER POR FICUS,,13-Jan,25341301JAN2013SP2000 A15M DEL SENDERONO00000000000DIFICIL VER POR FICUS43478,1
7008,,,254,27-Jan-13,JAN,2013,SP2000,SI,1,0,1,0,0,0,0,0,0,0,0,,,13-Jan,25441301JAN2013SP2000SI1010000000043478,1
7009,,,256,27-Jan-13,JAN,2013,SP1980,SI,1,0,1,0,0,0,0,0,0,0,0,,,13-Jan,25641301JAN2013SP1980SI1010000000043478,1
7010,,,272,27-Jan-13,JAN,2013,SP2100 E20M,SI,1,0,0,0,0,0,0,0,0,0,0,,,13-Jan,27241301JAN2013SP2100 E20MSI1000000000043478,1
7011,,,397,27-Jan-13,JAN,2013,SP 800 25mw,NO,0,0,2,0,0,0,0,0,0,0,0,,,13-Jan,39741301JAN2013SP 800 25mwNO0020000000043478,1
7012,,,399,27-Jan-13,JAN,2013,SP 900 20mN,NO,0,0,0,0,0,0,0,0,0,2,0,,,13-Jan,39941301JAN2013SP 900 20mNNO0000000002043478,1
7013,,,121,28-Jan-13,JAN,2013,SP350 W10m,SI,1,0,0,0,0,0,0,0,0,0,326,,,13-Jan,12141302JAN2013SP350 W10mSI100000000032643478,1
7014,,,279,28-Jan-13,JAN,2013,CARRETERA DOGOLA250 NE5m,SI,1,0,2,0,0,0,0,0,0,0,0,,,13-Jan,27941302JAN2013CARRETERA DOGOLA250 NE5mSI1020000000043478,1
7015,,,280,28-Jan-13,JAN,2013,CARRETERA DOGOLA300 NW15m,NO,2,0,0,0,0,0,0,0,0,0,0,,,13-Jan,28041302JAN2013CARRETERA DOGOLA300 NW15mNO2000000000043478,1
7016,,,281,28-Jan-13,JAN,2013,SC70 E5m,NO,0,2,0,0,0,0,0,0,0,0,0,,,13-Jan,28141302JAN2013SC70 E5mNO0200000000043478,1
7017,,,282,28-Jan-13,JAN,2013,SC70 E5m,NO,0,0,0,0,0,0,0,0,0,0,0,,,13-Jan,28241302JAN2013SC70 E5mNO0000000000043478,1
7018,,,283,28-Jan-13,JAN,2013,SC70 E5m,NO,0,1,1,0,0,1,e,0,0,0,556,,,13-Jan,28341302JAN2013SC70 E5mNO011001e00055643478,1
7019,,,285,28-Jan-13,JAN,2013,SC600 SE120m,SI,0,1,1,0,0,0,0,0,0,0,0,,,13-Jan,28541302JAN2013SC600 SE120mSI0110000000043478,1
7020,,,286,28-Jan-13,JAN,2013,SP600 NW100m,SI,1,1,1,0,0,0,0,0,0,0,0,,,13-Jan,28641302JAN2013SP600 NW100mSI1110000000043478,1
7021,,,289,28-Jan-13,JAN,2013,SP600 NW100m,SI,0,0,1,0,0,2,f,0,0,0,0,,,13-Jan,28941302JAN2013SP600 NW100mSI001002f000043478,1
7022,,,292,28-Jan-13,JAN,2013,SP480 NW80m,NO,0,1,1,0,0,0,0,0,0,0,0,,,13-Jan,29241302JAN2013SP480 NW80mNO0110000000043478,1
7023,,,293,28-Jan-13,JAN,2013,SP350 W80,NO,1,0,0,0,0,2,e,0,0,0,0,,,13-Jan,29341302JAN2013SP350 W80NO100002e000043478,1
7024,,,384,28-Jan-13,JAN,2013,SC400 E80m,SI,1,0,0,0,0,0,0,0,0,1,0,,,13-Jan,38441302JAN2013SC400 E80mSI1000000001043478,1
7025,,,385,28-Jan-13,JAN,2013,SC400 W40m,SI,1,0,0,1,e,0,0,0,0,0,0,,,13-Jan,38541302JAN2013SC400 W40mSI1001e00000043478,1
7026,,,386,28-Jan-13,JAN,2013,SC500 W30m,SI,0,0,3,0,0,0,0,0,0,0,0,UN BOTON ESTABA TAPADO CON UNA HOJA,,13-Jan,38641302JAN2013SC500 W30mSI00300000000UN BOTON ESTABA TAPADO CON UNA HOJA43478,1
7027,,,389,28-Jan-13,JAN,2013,SC900 NE250,NO,0,0,1,0,0,0,0,0,0,0,0,UN BOTON ESTABA TAPADO CON UNA HOJA,,13-Jan,38941302JAN2013SC900 NE250NO00100000000UN BOTON ESTABA TAPADO CON UNA HOJA43478,1
7028,,,394,28-Jan-13,JAN,2013,SC950 E5,SI,0,0,2,0,0,0,0,0,0,0,0,,,13-Jan,39441302JAN2013SC950 E5SI0020000000043478,1
7029,,,408,28-Jan-13,JAN,2013,SC 900 210m AL E limite,SI,1,0,0,0,0,2,e,0,0,0,0,UN BOTON ESTABA TAPADO CON UNA HOJA,,13-Jan,40841302JAN2013SC 900 210m AL E limiteSI100002e0000UN BOTON ESTABA TAPADO CON UNA HOJA43478,1
7030,,,447,28-Jan-13,JAN,2013,SP480 NW80m,NO,0,0,0,0,0,0,0,0,0,0,0,ESTE OENOCARPUS BATAUA SE FUE AL SUELO JUNTO CON EL CARAPA QUE ESTABA A SU LADO NO VA MAS. ADIOS CHAPIL,,13-Jan,44741302JAN2013SP480 NW80mNO00000000000ESTE OENOCARPUS BATAUA SE FUE AL SUELO JUNTO CON EL CARAPA QUE ESTABA A SU LADO NO VA MAS. ADIOS CHAPIL43478,1
7031,,,156,29-Jan-13,JAN,2013,SP 750 E 10m ,SI,0,0,1,0,0,1,e,0,0,0,405,,,13-Jan,15641303JAN2013SP 750 E 10m SI001001e00040543478,1
7032,,,157,29-Jan-13,JAN,2013,SP 750 E 5m,SI,0,0,4,0,0,0,0,0,0,0,402,,,13-Jan,15741303JAN2013SP 750 E 5mSI004000000040243478,1
7033,,,258,29-Jan-13,JAN,2013,SP 400 50ME,NO,0,0,1,0,0,1,e,0,0,0,0,,,13-Jan,25841303JAN2013SP 400 50MENO001001e000043478,1
7034,,,269,29-Jan-13,JAN,2013,CARRETERO YECITA 100 30m E,SI,0,0,0,0,0,0,0,0,0,0,0,,,13-Jan,26941303JAN2013CARRETERO YECITA 100 30m ESI0000000000043478,1
7035,,,271,29-Jan-13,JAN,2013,CARRETERA DOGOLA,SI,1,0,0,1,e,0,0,0,0,0,0,,,13-Jan,27141303JAN2013CARRETERA DOGOLASI1001e00000043478,1
7036,,,403,29-Jan-13,JAN,2013,SP 1050 175 m AL N,NO,0,0,2,0,0,0,0,0,0,0,0,,,13-Jan,40341303JAN2013SP 1050 175 m AL NNO0020000000043478,1
7037,,,404,29-Jan-13,JAN,2013,SP 1000 175 m AL N,NO,0,0,0,0,0,1,e,0,0,0,0,,,13-Jan,40441303JAN2013SP 1000 175 m AL NNO000001e000043478,1
7038,,,405,29-Jan-13,JAN,2013,SP 1100 150 m AL N,NO,0,0,0,0,0,0,0,0,0,0,0,,,13-Jan,40541303JAN2013SP 1100 150 m AL NNO0000000000043478,1
7039,,,406,29-Jan-13,JAN,2013,SP 1100 150 m AL N,NO,0,0,0,0,0,0,0,0,0,0,0,,,13-Jan,40641303JAN2013SP 1100 150 m AL NNO0000000000043478,1
7040,,,413,29-Jan-13,JAN,2013,SP 1050 170 m AL N,NO,0,0,2,0,0,0,0,0,0,0,0,UN BOTON ESTABA TAPADO CON UNA HOJA,,13-Jan,41341303JAN2013SP 1050 170 m AL NNO00200000000UN BOTON ESTABA TAPADO CON UNA HOJA43478,1
7041,,,417,29-Jan-13,JAN,2013,SP 1000 150 AL N,NO,0,0,2,0,0,0,0,0,0,0,0,,,13-Jan,41741303JAN2013SP 1000 150 AL NNO0020000000043478,1
7042,,,418,29-Jan-13,JAN,2013,SX 1000 200m AL W/ SP 1350 300m AL N,SI,0,0,2,0,0,0,0,0,0,0,0,,,13-Jan,41841303JAN2013SX 1000 200m AL W/ SP 1350 300m AL NSI0020000000043478,1
7043,,,423,29-Jan-13,JAN,2013,SP400 NW20m,SI,0,0,1,0,0,0,0,0,0,0,0,,,13-Jan,42341303JAN2013SP400 NW20mSI0010000000043478,1
7044,,,439,29-Jan-13,JAN,2013,SP1300 NE135m,NO,0,0,0,0,0,0,0,0,0,0,0,,,13-Jan,43941303JAN2013SP1300 NE135mNO0000000000043478,1
7045,,,441,29-Jan-13,JAN,2013,SP1300 N 150m,NO,0,0,0,0,0,0,0,0,0,0,0,,,13-Jan,44141303JAN2013SP1300 N 150mNO0000000000043478,1
7046,,,445,29-Jan-13,JAN,2013,SP1300 N 180m,SI,0,1,0,0,0,0,0,0,0,0,0,,,13-Jan,44541303JAN2013SP1300 N 180mSI0100000000043478,1
7047,,,446,29-Jan-13,JAN,2013,SP1300 N 190m,SI,1,0,1,0,0,0,0,0,0,0,0,UN BOTON ESTABA TAPADO CON UNA HOJA,,13-Jan,44641303JAN2013SP1300 N 190mSI10100000000UN BOTON ESTABA TAPADO CON UNA HOJA43478,1
7048,,,7,15-Feb-13,FEB,2013,SH910 15ME.W,NO,0,0,0,0,0,0,0,0,0,0,734,,,13-Feb,741320FEB2013SH910 15ME.WNO000000000073443509,1
7049,,,8,15-Feb-13,FEB,2013,SH910 15ME.W,NO,0,0,1,0,0,1,e,0,0,0,735,,,13-Feb,841320FEB2013SH910 15ME.WNO001001e00073543509,1
7050,,,9,15-Feb-13,FEB,2013,SH930 40ME.W,NO,0,0,3,0,0,0,0,0,0,1,0,,,13-Feb,941320FEB2013SH930 40ME.WNO0030000001043509,1
7051,,,10,15-Feb-13,FEB,2013,SH950 40ME.W,NO,0,0,1,0,0,0,0,0,0,0,0,,,13-Feb,1041320FEB2013SH950 40ME.WNO0010000000043509,1
7052,,,18,15-Feb-13,FEB,2013,SH850 100ME.W,NO,1,0,1,0,0,0,0,0,0,1,0,,,13-Feb,1841320FEB2013SH850 100ME.WNO1010000001043509,1
7053,,,19,15-Feb-13,FEB,2013,SH850 50ME.W,NO,0,0,0,0,0,1,e,0,0,3,0,,,13-Feb,1941320FEB2013SH850 50ME.WNO000001e003043509,1
7054,,,20,15-Feb-13,FEB,2013,SH830 25ME.E,NO,0,0,2,0,0,0,0,0,0,0,0,,,13-Feb,2041320FEB2013SH830 25ME.ENO0020000000043509,1
7055,,,23,15-Feb-13,FEB,2013,SH830 30ME.W,NO,1,0,0,0,0,1,e,0,0,0,0,,,13-Feb,2341320FEB2013SH830 30ME.WNO100001e000043509,1
7056,,,24,15-Feb-13,FEB,2013,SH830 45ME.W,NO,0,0,3,0,0,0,0,0,0,0,0,,,13-Feb,2441320FEB2013SH830 45ME.WNO0030000000043509,1
7057,,,25,15-Feb-13,FEB,2013,SH820 45ME.W,NO,0,1,0,0,0,1,e,0,0,0,0,,,13-Feb,2541320FEB2013SH820 45ME.WNO010001e000043509,1
7058,,,26,15-Feb-13,FEB,2013,SH830 230ME.W,NO,0,1,1,0,0,0,0,0,0,0,0,,,13-Feb,2641320FEB2013SH830 230ME.WNO0110000000043509,1
7059,,,28,15-Feb-13,FEB,2013,SH820 210ME.W,NO,0,0,3,0,0,0,0,0,0,0,0,,,13-Feb,2841320FEB2013SH820 210ME.WNO0030000000043509,1
7060,,,29,15-Feb-13,FEB,2013,SH810 215ME.W,NO,0,0,1,0,0,0,0,0,0,0,0,,,13-Feb,2941320FEB2013SH810 215ME.WNO0010000000043509,1
7061,,,31,15-Feb-13,FEB,2013,SH800 190ME.W,NO,1,0,0,0,0,2,e,0,0,1,0,,,13-Feb,3141320FEB2013SH800 190ME.WNO100002e001043509,1
7062,,,32,15-Feb-13,FEB,2013,SH800 160ME.W,NO,1,1,0,0,0,0,0,0,0,1,0,,,13-Feb,3241320FEB2013SH800 160ME.WNO1100000001043509,1
7063,,,33,15-Feb-13,FEB,2013,SH800 140ME.W,NO,0,1,1,0,0,0,0,0,0,1,0,,,13-Feb,3341320FEB2013SH800 140ME.WNO0110000001043509,1
7064,,,34,15-Feb-13,FEB,2013,SH800 140ME.W,NO,0,0,3,0,0,0,0,0,0,0,0,,,13-Feb,3441320FEB2013SH800 140ME.WNO0030000000043509,1
7065,,,35,15-Feb-13,FEB,2013,SH800 130ME.W,NO,0,1,0,0,0,0,0,0,0,0,0,,,13-Feb,3541320FEB2013SH800 130ME.WNO0100000000043509,1
7066,,,36,15-Feb-13,FEB,2013,SH800 40ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,13-Feb,3641320FEB2013SH800 40ME.WNO0000000000043509,1
7067,,,37,15-Feb-13,FEB,2013,SH800 35ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,13-Feb,3741320FEB2013SH800 35ME.WNO0000000000043509,1
7068,,,38,15-Feb-13,FEB,2013,SH790 10ME.E,NO,0,0,0,1,e,1,c,0,0,0,715,,,13-Feb,3841320FEB2013SH790 10ME.ENO0001e1c00071543509,1
7069,,,39,15-Feb-13,FEB,2013,SH790 12ME.E,NO,0,0,1,0,0,0,0,0,0,0,716,,,13-Feb,3941320FEB2013SH790 12ME.ENO001000000071643509,1
7070,,,40,15-Feb-13,FEB,2013,SH1900 40ME.E,NO,1,0,1,0,0,0,0,0,0,0,0,,,13-Feb,4041320FEB2013SH1900 40ME.ENO1010000000043509,1
7071,,,41,15-Feb-13,FEB,2013,SH1900 40ME.E,NO,0,0,2,0,0,0,0,0,0,0,0,,,13-Feb,4141320FEB2013SH1900 40ME.ENO0020000000043509,1
7072,,,42,15-Feb-13,FEB,2013,SH770 25ME.E,NO,0,0,1,1,e,1,e,0,0,1,713,,,13-Feb,4241320FEB2013SH770 25ME.ENO0011e1e00171343509,1
7073,,,43,15-Feb-13,FEB,2013,SH700 30ME.E,NO,0,0,2,0,0,0,0,0,0,0,0,,,13-Feb,4341320FEB2013SH700 30ME.ENO0020000000043509,1
7074,,,44,15-Feb-13,FEB,2013,SH880 30ME.W,NO,2,1,1,0,0,0,0,0,0,0,0,,,13-Feb,4441320FEB2013SH880 30ME.WNO2110000000043509,1
7075,,,45,15-Feb-13,FEB,2013,SH730 130ME.W,NO,0,0,1,0,0,0,0,0,0,0,0,,,13-Feb,4541320FEB2013SH730 130ME.WNO0010000000043509,1
7076,,,46,15-Feb-13,FEB,2013,SH730 125ME.W,NO,0,0,0,0,0,1,e,0,0,1,0,,,13-Feb,4641320FEB2013SH730 125ME.WNO000001e001043509,1
7077,,,47,15-Feb-13,FEB,2013,SH730 112ME.W,NO,0,0,0,0,0,1,e,0,0,0,0,,,13-Feb,4741320FEB2013SH730 112ME.WNO000001e000043509,1
7078,,,49,15-Feb-13,FEB,2013,SH720 110ME.W,NO,0,0,1,0,0,0,0,0,0,0,0,UN BOTON ESTABA TAPADO CON UNA HOJA,,13-Feb,4941320FEB2013SH720 110ME.WNO00100000000UN BOTON ESTABA TAPADO CON UNA HOJA43509,1
7079,,,51,15-Feb-13,FEB,2013,SH730 68ME.W,NO,0,0,1,0,0,1,e,0,0,0,0,,,13-Feb,5141320FEB2013SH730 68ME.WNO001001e000043509,1
7080,,,52,15-Feb-13,FEB,2013,SH740 68ME.W,NO,0,0,0,0,0,0,0,0,0,1,0,,,13-Feb,5241320FEB2013SH740 68ME.WNO0000000001043509,1
7081,,,53,15-Feb-13,FEB,2013,SH740 48ME.W,NO,0,1,1,0,0,0,0,0,0,2,0,,,13-Feb,5341320FEB2013SH740 48ME.WNO0110000002043509,1
7082,,,54,15-Feb-13,FEB,2013,SH730 50ME.W,NO,0,0,0,0,0,1,d,0,0,2,0,,,13-Feb,5441320FEB2013SH730 50ME.WNO000001d002043509,1
7083,,,55,15-Feb-13,FEB,2013,SH730 45ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,13-Feb,5541320FEB2013SH730 45ME.WNO0000000000043509,1
7084,,,56,15-Feb-13,FEB,2013,SH730 45ME.W,NO,0,0,1,0,0,0,0,0,0,0,0,,,13-Feb,5641320FEB2013SH730 45ME.WNO0010000000043509,1
7085,,,57,15-Feb-13,FEB,2013,SH740 35ME.W,NO,1,0,1,0,0,0,0,0,0,0,0,,,13-Feb,5741320FEB2013SH740 35ME.WNO1010000000043509,1
7086,,,58,15-Feb-13,FEB,2013,SH740 30ME.W,NO,0,0,0,0,0,1,e,0,0,0,0,,,13-Feb,5841320FEB2013SH740 30ME.WNO000001e000043509,1
7087,,,59,15-Feb-13,FEB,2013,SH720 1ME.E,SI,1,0,2,0,0,0,0,0,0,0,710,,,13-Feb,5941320FEB2013SH720 1ME.ESI102000000071043509,1
7088,,,60,15-Feb-13,FEB,2013,SH720 5ME.E,NO,0,0,1,0,0,0,0,0,0,1,711,,,13-Feb,6041320FEB2013SH720 5ME.ENO001000000171143509,1
7089,,,61,15-Feb-13,FEB,2013,SH720 10M.E,NO,0,0,0,0,0,0,0,0,0,0,0,,,13-Feb,6141320FEB2013SH720 10M.ENO0000000000043509,1
7090,,,69,15-Feb-13,FEB,2013,SH720 70M.W,NO,0,0,1,0,0,0,0,0,0,0,0,,,13-Feb,6941320FEB2013SH720 70M.WNO0010000000043509,1
7091,,,71,15-Feb-13,FEB,2013,SH720 70M.W,NO,0,0,1,0,0,0,0,0,0,0,0,,,13-Feb,7141320FEB2013SH720 70M.WNO0010000000043509,1
7092,,,72,15-Feb-13,FEB,2013,SH700 100M.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,13-Feb,7241320FEB2013SH700 100M.WNO0000000000043509,1
7093,,,81,15-Feb-13,FEB,2013,SH660 20M.W,NO,1,0,1,0,0,0,0,0,0,0,0,,,13-Feb,8141320FEB2013SH660 20M.WNO1010000000043509,1
7094,,,82,15-Feb-13,FEB,2013,SH650 30M.W,NO,1,0,0,0,0,2,f,0,0,0,0,,,13-Feb,8241320FEB2013SH650 30M.WNO100002f000043509,1
7095,,,83,15-Feb-13,FEB,2013,SH640 100M.W,NO,1,0,0,0,0,1,e,0,0,0,0,,,13-Feb,8341320FEB2013SH640 100M.WNO100001e000043509,1
7096,,,84,15-Feb-13,FEB,2013,SH630 100M.W,NO,0,0,3,0,0,0,0,0,0,0,0,,,13-Feb,8441320FEB2013SH630 100M.WNO0030000000043509,1
7097,,,86,15-Feb-13,FEB,2013,SH630 150M.W,NO,1,0,0,0,0,0,0,0,0,0,0,,,13-Feb,8641320FEB2013SH630 150M.WNO1000000000043509,1
7098,,,87,15-Feb-13,FEB,2013,SH620 160M.W,NO,1,0,1,0,0,0,0,0,0,0,0,,,13-Feb,8741320FEB2013SH620 160M.WNO1010000000043509,1
7099,,,95,15-Feb-13,FEB,2013,SH440 210M.W,SI,0,1,3,0,0,0,0,0,0,0,0,,,13-Feb,9541320FEB2013SH440 210M.WSI0130000000043509,1
7100,,,96,15-Feb-13,FEB,2013,SH500 210M.W,SI,1,0,0,0,0,2,f,0,0,0,0,,,13-Feb,9641320FEB2013SH500 210M.WSI100002f000043509,1
7101,,,97,15-Feb-13,FEB,2013,SH610 220M.W,SI,1,0,0,1,e,0,0,0,0,2,0,,,13-Feb,9741320FEB2013SH610 220M.WSI1001e00002043509,1
7102,,,100,15-Feb-13,FEB,2013,Sh 740 140E,NO,0,0,0,0,0,0,0,0,0,0,0,,,13-Feb,10041320FEB2013Sh 740 140ENO0000000000043509,1
7103,,,127,15-Feb-13,FEB,2013,ST80 25MW,SI,1,0,0,0,0,1,e,0,0,0,0,,,13-Feb,12741320FEB2013ST80 25MWSI100001e000043509,1
7104,,,261,15-Feb-13,FEB,2013,ST300 W60m,SI,1,0,1,0,0,0,0,0,0,0,0,,,13-Feb,26141320FEB2013ST300 W60mSI1010000000043509,1
7105,,,262,15-Feb-13,FEB,2013,ST300 75M O,SI,0,0,3,0,0,0,0,0,0,0,0,,,13-Feb,26241320FEB2013ST300 75M OSI0030000000043509,1
7106,,,265,15-Feb-13,FEB,2013,ST300 20mW,SI,1,0,0,0,0,2,e,0,0,1,0,,,13-Feb,26541320FEB2013ST300 20mWSI100002e001043509,1
